id,location_name,latitude,longitude,year,month,sand,silt,clay,soc,ph,bdod,cec,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,lc_type1,ndvi_source,climate_source,lc_source,data_quality_score,created_at,updated_at,nitrogen,phosphorus,potassium,soil_version_year,soil_data_year,npk_estimation_method,npk_correction_date,soc_unit,cec_unit
2852,Mansoura_Fields,31.0009,31.2785,2023,4,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.51125,20.421131174427444,8.815883476519048,47.24400403752845,0.0472166018215468,10458188627.495302,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:27:45.750,2025-12-22 17:27:45.750,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2853,Mansoura_Fields,31.0009,31.2785,2023,5,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.3325,23.306395141316383,12.195311433140091,49.62051352410607,0.0306868248733166,11747232610.80671,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:28:45.220,2025-12-22 17:28:45.220,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2854,Mansoura_Fields,31.0009,31.2785,2023,6,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.39735,26.67986076770302,15.81306697817007,51.30617516417104,0.0160620409830324,12025146302.604025,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:28:45.220,2025-12-22 17:28:45.220,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2855,Mansoura_Fields,31.0009,31.2785,2023,7,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5618500000000001,29.175845434394372,18.762397715735176,53.443887246058594,0.0007373596639303,12600166807.394629,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:29:48.247,2025-12-22 17:29:48.247,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2856,Mansoura_Fields,31.0009,31.2785,2023,8,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5208,28.62331095492675,19.166030148075837,56.59281522086879,0.0039280797492418,11235007596.834898,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:29:48.247,2025-12-22 17:29:48.247,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2857,Mansoura_Fields,31.0009,31.2785,2023,9,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.3105,28.303846162458967,18.099991326129384,53.931436676362864,0.0036538180396767,9442594578.475727,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:30:41.260,2025-12-22 17:30:41.260,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2858,Mansoura_Fields,31.0009,31.2785,2023,10,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.419,25.027289322966453,16.657953716200154,59.72215594026776,0.0218465154851141,7375093350.194745,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:30:41.263,2025-12-22 17:30:41.263,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2859,Mansoura_Fields,31.0009,31.2785,2023,11,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.4972,21.651469217338786,13.456669616386309,59.60019151018928,0.075549527158532,5695764019.283221,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:31:42.180,2025-12-22 17:31:42.180,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2860,Mansoura_Fields,31.0009,31.2785,2023,12,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.60605,17.844235433730034,10.912136781798097,63.85279002050454,0.0473529100007813,4692753129.492617,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:31:42.180,2025-12-22 17:31:42.180,0.477,35.0,129.3,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2861,Mansoura_Fields,31.0009,31.2785,2024,1,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5854,15.23733614827762,6.879487990727341,57.40141855317103,0.1184298897949676,5252574470.869799,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:32:39.967,2025-12-22 17:32:39.967,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2862,Mansoura_Fields,31.0009,31.2785,2024,2,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.7441,15.010023751730046,8.067356873382607,63.17031681367888,0.1313882630033949,6236078135.242952,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:32:39.970,2025-12-22 17:32:39.970,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2863,Mansoura_Fields,31.0009,31.2785,2024,3,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.6339,17.9217386190532,7.960456660644297,52.10091784502907,0.0563350137695495,8879276353.294746,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:33:26.283,2025-12-22 17:33:26.283,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2864,Mansoura_Fields,31.0009,31.2785,2024,4,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.4631,21.9746866851454,11.622844511682104,51.80784505784184,0.0361607074788395,10659662461.464428,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:33:26.283,2025-12-22 17:33:26.283,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2865,Mansoura_Fields,31.0009,31.2785,2024,5,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.25725,24.54429162586979,11.833738234611474,44.97467183458237,0.0070591534418988,12116312692.687248,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:34:20.040,2025-12-22 17:34:20.040,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2866,Mansoura_Fields,31.0009,31.2785,2024,6,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.36965,29.300500213600287,17.48928714558764,48.97910608188983,0.0012524413676682,12486227265.589262,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:34:20.040,2025-12-22 17:34:20.040,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2867,Mansoura_Fields,31.0009,31.2785,2024,7,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.56525,29.83416109706548,20.30195445613856,56.62063644952842,0.0022317889243429,12197937400.503357,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:35:18.120,2025-12-22 17:35:18.120,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2868,Mansoura_Fields,31.0009,31.2785,2024,8,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.6388,29.27400372845108,20.05242498127632,57.58470318112522,0.0034794921416817,11392275051.148993,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:35:18.123,2025-12-22 17:35:18.123,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2869,Mansoura_Fields,31.0009,31.2785,2024,9,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.29435,28.02172807040631,17.965389675848712,54.363566935461336,0.0018270803235813,9232481056.728386,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:36:19.520,2025-12-22 17:36:19.520,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2870,Mansoura_Fields,31.0009,31.2785,2024,10,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.3927,23.91962961856359,14.610428132561424,55.97330096211394,0.0120107864264098,8053008005.766373,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:36:19.520,2025-12-22 17:36:19.520,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2871,Mansoura_Fields,31.0009,31.2785,2024,11,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5931000000000001,19.437807150946696,11.775060502890769,61.18915455366073,0.0799971589773003,5290641022.523489,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:37:17.070,2025-12-22 17:37:17.070,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2872,Mansoura_Fields,31.0009,31.2785,2024,12,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.6134000000000001,16.04886797645986,8.247067766037446,59.82515147744557,0.0653589788973673,5169985046.225503,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:37:17.070,2025-12-22 17:37:17.070,0.477,35.0,129.3,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2873,Mansoura_Fields,31.0009,31.2785,2025,1,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.63205,15.442338702161976,9.50341088712804,67.70267697993317,0.0249307306550983,5527146148.979865,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:38:10.400,2025-12-22 17:38:10.400,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2874,Mansoura_Fields,31.0009,31.2785,2025,2,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5952000000000001,13.703711084681004,5.308428481288843,56.86705847002021,0.0244276824882954,5612647355.726173,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:38:10.403,2025-12-22 17:38:10.403,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2875,Mansoura_Fields,31.0009,31.2785,2025,3,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.6283500000000001,18.12630659104633,8.768019187692119,54.33062590933142,0.0470095942236275,8796644848.719378,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:39:07.360,2025-12-22 17:39:07.360,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2876,Mansoura_Fields,31.0009,31.2785,2025,4,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.498,19.997647176340024,9.741425794619945,51.616973504665744,0.025279989557748,10020576565.98792,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:39:07.360,2025-12-22 17:39:07.360,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2877,Mansoura_Fields,31.0009,31.2785,2025,5,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.33965,23.92941123564333,11.81597713014304,46.6108981051257,0.1105330211139763,12031378320.942278,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:39:52.927,2025-12-22 17:39:52.927,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2878,Mansoura_Fields,31.0009,31.2785,2025,6,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.36975,26.809669226007088,16.495464119765415,53.18162683516326,0.0071031833748952,12453401103.7047,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:39:52.927,2025-12-22 17:39:52.927,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2879,Mansoura_Fields,31.0009,31.2785,2025,7,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.60975,28.789896171709074,18.936310205117596,55.25009991256699,0.0061553789821512,12399651780.638927,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:40:47.093,2025-12-22 17:40:47.093,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2880,Mansoura_Fields,31.0009,31.2785,2025,8,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5074500000000001,28.942873030141754,19.21508559798008,55.72309797826127,0.0012465570693259,11366815385.536913,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:40:47.093,2025-12-22 17:40:47.093,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2881,Mansoura_Fields,31.0009,31.2785,2025,9,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.37325,26.82761997282637,17.796316257052922,57.68770581598051,0.0015814119555053,9413839833.316622,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:41:35.573,2025-12-22 17:41:35.573,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2882,Mansoura_Fields,31.0009,31.2785,2025,10,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.3797,23.683206786112805,15.146911829846374,58.77333665276786,0.0079003740121282,7721489560.885362,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:41:35.577,2025-12-22 17:41:35.577,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2883,Mansoura_Fields,31.0009,31.2785,2025,11,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5778,21.43355589725121,13.82922107130446,61.88316496915954,0.0502494372739929,5840807657.777181,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:42:19.740,2025-12-22 17:42:19.740,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2884,Mansoura_Fields,31.0009,31.2785,2025,12,36.5,29.1,34.5,54.800000000000004,7.2,1.3,1.85,0.5757,17.135414796355576,9.879775022411422,62.33032978938227,0.047715047975122,2421599644.609396,40,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:42:19.740,2025-12-22 17:42:19.740,0.477,35.0,129.3,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2885,Sharqia_Farms,30.5852,31.502,2017,1,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.17275,13.107241956732366,3.802762272126415,53.213648941968685,0.073162956615239,5685401639.398111,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:43:18.340,2025-12-22 17:43:18.340,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2886,Sharqia_Farms,30.5852,31.502,2017,2,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.2464,14.16385196207517,5.304254250930626,55.177317572697135,0.0802661186127123,6297996471.357625,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:43:18.340,2025-12-22 17:43:18.340,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2887,Sharqia_Farms,30.5852,31.502,2017,3,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.36495,18.036813017987583,6.623538106004673,47.20425501025118,0.0543291582534952,9126268380.92866,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:44:08.540,2025-12-22 17:44:08.540,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2888,Sharqia_Farms,30.5852,31.502,2017,4,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.16155,21.022470847333068,8.063372322651105,43.261127590751656,0.064797043743067,10791234247.132256,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:44:08.543,2025-12-22 17:44:08.543,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2889,Sharqia_Farms,30.5852,31.502,2017,5,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1326,25.566590558930898,10.710492973138912,39.27756960168728,0.0053826051161942,12431331304.36842,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:45:00.240,2025-12-22 17:45:00.240,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2890,Sharqia_Farms,30.5852,31.502,2017,6,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.146,28.628786772783656,14.098378344736204,40.98934505956719,0.0003430465001728,12540415005.754389,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:45:00.240,2025-12-22 17:45:00.240,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2891,Sharqia_Farms,30.5852,31.502,2017,7,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1823,30.386256171233924,17.35714654490579,45.627830379678905,0.0020217017627769,12426185423.334682,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:45:58.800,2025-12-22 17:45:58.800,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2892,Sharqia_Farms,30.5852,31.502,2017,8,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.2058,29.56442348904864,18.448357865231745,51.23943548968486,0.0012355377088817,11490202704.48178,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:45:58.800,2025-12-22 17:45:58.800,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2893,Sharqia_Farms,30.5852,31.502,2017,9,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1585,27.317044968976177,16.58922459454635,51.92796046736245,0.0052521189878707,9639121579.449158,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:47:05.407,2025-12-22 17:47:05.407,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2894,Sharqia_Farms,30.5852,31.502,2017,10,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.138,23.87771784715278,12.804538160478046,49.896139121534056,0.0025221340977087,8141878320.792375,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:47:05.410,2025-12-22 17:47:05.410,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2895,Sharqia_Farms,30.5852,31.502,2017,11,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.15765,19.18417934452617,9.908588587374425,54.90613556978224,0.01912432349819,5765424704.707152,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:48:16.767,2025-12-22 17:48:16.767,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2896,Sharqia_Farms,30.5852,31.502,2017,12,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.16495,17.159304156477845,9.019814087286534,58.73912374855868,0.0111751581026957,4833451701.743589,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:48:16.767,2025-12-22 17:48:16.767,0.268,35.0,142.2,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2897,Sharqia_Farms,30.5852,31.502,2018,1,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1854,14.479525322009296,6.171321019121251,57.40753417009293,0.1021593728852954,5387902010.618084,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:49:19.367,2025-12-22 17:49:19.367,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2898,Sharqia_Farms,30.5852,31.502,2018,2,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1657,17.094974250498126,7.108831725406446,51.79292468672247,0.0636532899401767,6224921712.199729,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:49:19.367,2025-12-22 17:49:19.367,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2899,Sharqia_Farms,30.5852,31.502,2018,3,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.19945,20.368282569909752,6.347243624764701,40.04888945217127,0.0172272404076899,9521447016.784147,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:50:27.337,2025-12-22 17:50:27.337,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2900,Sharqia_Farms,30.5852,31.502,2018,4,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.15235,22.17702019151352,9.156798422392058,43.405596014320224,0.0152583074418455,11002555926.225372,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:50:27.337,2025-12-22 17:50:27.337,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2901,Sharqia_Farms,30.5852,31.502,2018,5,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1412,26.82982143025521,12.05341997494105,39.84002462560582,0.0224861158238509,11596066738.423752,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:51:33.113,2025-12-22 17:51:33.113,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2902,Sharqia_Farms,30.5852,31.502,2018,6,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.14395,28.63627396330594,14.92447965996331,43.21860623781984,0.0058196172726552,12063664582.26046,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:51:33.113,2025-12-22 17:51:33.113,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2903,Sharqia_Farms,30.5852,31.502,2018,7,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1641,29.64257494637349,17.964368605561504,49.48137037405592,0.0020817721292618,12280809534.848852,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:52:35.087,2025-12-22 17:52:35.087,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2904,Sharqia_Farms,30.5852,31.502,2018,8,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.1537,29.496399678181035,18.910569556016583,52.95104161414734,0.0058591788886227,11173870586.775978,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:52:35.090,2025-12-22 17:52:35.090,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
2905,Sharqia_Farms,30.5852,31.502,2018,9,34.9,30.1,35.0,30.8,7.5,1.34,1.8199999999999998,0.15735,28.15464295132585,17.617780096431943,52.77482131267042,0.0047013209029937,9387288815.439352,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-12-22 17:53:32.750,2025-12-22 17:53:32.750,0.268,35.0,142.2,2017,2018,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
